time,black,white,total,empty,temperature,luminosity,albedo,regulation_error,control_temperature,temperature_advantage
755,0,896,896,4,9.112810960227796,1.374999999999992,0.7484444444444444,13.387189039772204,66.15738334980774,30.270194310035542
756,0,898,898,2,7.760024026290204,1.374999999999992,0.7492222222222221,14.739975973709797,66.15330353959509,28.91332756588529
757,0,899,899,1,6.87351806235647,1.374999999999992,0.7496111111111111,15.626481937643529,66.15126363448876,28.024781696845228
758,0,897,897,3,6.255171332918824,1.374999999999992,0.7488333333333332,16.244828667081176,66.15024368193563,27.40541501485446
759,0,894,894,6,5.981016717694158,1.374999999999992,0.7476666666666666,16.518983282305843,66.14973370565907,27.13075042335323
760,0,894,894,6,5.52877066463442,1.374999999999992,0.7476666666666666,16.971229335365578,66.14947871752118,26.6782493821556
761,0,896,896,4,5.197591389622086,1.374999999999992,0.7484444444444444,17.302408610377913,66.14935122345194,26.34694261307403
762,0,894,894,6,4.716833006668511,1.374999999999992,0.7476666666666665,17.783166993331488,66.14928747641719,25.866120483085698
763,0,895,895,5,4.546491314180038,1.374999999999992,0.7480555555555555,17.953508685819962,66.14925560290025,25.695746917080292
764,0,891,891,9,4.776489213383204,1.374999999999992,0.7464999999999999,17.723510786616796,66.14923966614148,25.925728879524687
765,0,892,892,8,4.7864319145023195,1.374999999999992,0.7468888888888887,17.71356808549768,66.14923169776195,25.935663612264268
766,0,892,892,8,5.036534511520969,1.374999999999992,0.7468888888888888,17.46346548847903,66.14922771357264,26.18576222509361
767,0,892,892,8,4.986492062559515,1.374999999999992,0.7468888888888888,17.513507937440487,66.14922572147768,26.13571778403719
768,0,894,894,6,4.891433339090473,1.374999999999992,0.7476666666666665,17.608566660909528,66.14922472543005,26.040658064520517
769,0,893,893,7,4.668810229885174,1.374999999999992,0.7472777777777777,17.831189770114825,66.14922422740669,25.818034457291866
770,0,895,895,5,4.557498675282526,1.374999999999992,0.7480555555555555,17.942501324717476,66.1492239783947,25.706722653677225
771,0,891,891,9,4.466824148487045,1.374999999999992,0.7464999999999999,18.033175851512954,66.14922385388856,25.616048002375603
772,0,890,890,10,4.876730628513332,1.374999999999992,0.746111111111111,17.623269371486668,66.14922379163555,26.02595442014888
773,0,892,892,8,4.976627620044008,1.374999999999992,0.7468888888888889,17.523372379955994,66.14922376050902,26.125851380553023
774,0,894,894,6,4.88650111783272,1.374999999999992,0.7476666666666666,17.61349888216728,66.14922374494576,26.035724862778476
775,0,892,892,8,4.876456616221233,1.374999999999992,0.7468888888888888,17.623543383778767,66.14922373716412,26.025680353385354
776,0,886,886,14,7.252709331018098,1.374999999999992,0.7445555555555553,15.247290668981902,66.1492237332733,28.4019330642914
777,0,896,896,4,10.26181066211264,1.374999999999992,0.7484444444444444,12.23818933788736,66.14922373132829,31.411034393440932
778,0,899,899,1,10.225536349917052,1.374999999999992,0.7496111111111111,12.274463650082948,66.1492237303555,31.37476008027255
779,0,899,899,1,9.857211698877697,1.374999999999992,0.7496111111111111,12.642788301122303,66.14922372986936,31.00643542874706
780,0,898,898,2,8.972674383474894,1.374999999999992,0.7492222222222221,13.527325616525106,66.14922372962607,30.12189811310097
781,0,900,900,0,7.689955737913754,1.374999999999992,0.75,14.810044262086246,66.14922372950424,28.839179467418
782,0,900,900,0,6.80346516867409,1.374999999999992,0.75,15.69653483132591,66.14922372944373,27.952688898117824
783,0,899,899,1,6.115088637595166,1.374999999999992,0.7496111111111111,16.384911362404836,66.14922372941325,27.264312367008415
784,0,895,895,5,5.73588162256155,1.374999999999992,0.7480555555555556,16.76411837743845,66.14922372939823,26.88510535195978
785,0,895,895,5,5.371184367573958,1.374999999999992,0.7480555555555555,17.12881563242604,66.14922372939012,26.520408096964076
786,0,896,896,4,5.153816990586006,1.374999999999992,0.7484444444444445,17.346183009413995,66.14922372938638,26.303040719972383
787,0,896,896,4,4.624908308162163,1.374999999999992,0.7484444444444444,17.875091691837838,66.14922372938432,25.77413203754648
788,0,894,894,6,4.465510215432707,1.374999999999992,0.7476666666666666,18.034489784567292,66.14922372938379,25.6147339448165
789,0,891,891,9,4.630942415527069,1.374999999999992,0.7464999999999997,17.86905758447293,66.14922372938285,25.780166144909924
790,0,894,894,6,4.748677265068409,1.374999999999992,0.7476666666666666,17.75132273493159,66.14922372938277,25.897900994451177
791,0,891,891,9,4.947619687815704,1.374999999999992,0.7464999999999999,17.552380312184297,66.14922372938274,26.096843417198443
792,0,893,893,7,4.977053400201037,1.374999999999992,0.7472777777777776,17.522946599798964,66.1492237293825,26.126277129583535
793,0,893,893,7,4.921732757405393,1.374999999999992,0.7472777777777777,17.578267242594606,66.14922372938248,26.07095648678788
794,0,898,898,2,4.6839599390426345,1.374999999999992,0.7492222222222221,17.816040060957366,66.14922372938248,25.833183668425118
795,0,896,896,4,4.460017281378786,1.374999999999992,0.7484444444444444,18.039982718621214,66.14922372938248,25.60924101076127
796,0,894,894,6,4.242989704064394,1.374999999999992,0.7476666666666665,18.257010295935608,66.14922372938248,25.392213433446877
797,0,890,890,10,4.624738408325384,1.374999999999992,0.7461111111111108,17.875261591674615,66.14922372938248,25.77396213770787
798,0,889,889,11,4.920669008938346,1.374999999999992,0.745722222222222,17.579330991061653,66.14922372938248,26.06989273832083
799,0,894,894,6,5.033615559750668,1.374999999999992,0.7476666666666666,17.466384440249332,66.14922372938248,26.182839289133153
800,0,895,895,5,4.879976338191898,1.374999999999992,0.7480555555555555,17.6200236618081,66.14922372938248,26.029200067574383
801,0,885,885,15,6.9393004465560235,1.374999999999992,0.7441666666666665,15.560699553443976,66.14922372938248,28.08852417593851
802,0,892,892,8,10.490312464317318,1.374999999999992,0.7468888888888888,12.009687535682682,66.14922372938248,31.639536193699804
803,0,899,899,1,10.58491849747848,1.374999999999992,0.7496111111111111,11.91508150252152,66.14922372938248,31.734142226860964
804,0,900,900,0,10.036902772658413,1.374999999999992,0.75,12.463097227341587,66.14922372938248,31.1861265020409
805,0,900,900,0,8.99248242137694,1.374999999999992,0.75,13.50751757862306,66.14922372938248,30.141706150759425
806,0,894,894,6,7.699859756864776,1.374999999999992,0.7476666666666666,14.800140243135225,66.14922372938248,28.84908348624726
807,0,898,898,2,7.0185296751145385,1.374999999999992,0.7492222222222221,15.48147032488546,66.14922372938248,28.167753404497024
808,0,895,895,5,6.257639640309547,1.374999999999992,0.7480555555555555,16.24236035969045,66.14922372938248,27.406863369692033
809,0,894,894,6,5.80715712391874,1.374999999999992,0.7476666666666665,16.692842876081258,66.14922372938248,26.956380853301226
810,0,898,898,2,5.44184086774671,1.374999999999992,0.7492222222222221,17.05815913225329,66.14922372938248,26.591064597129193
811,0,895,895,5,5.119107741684076,1.374999999999992,0.7480555555555555,17.380892258315924,66.14922372938248,26.26833147106656
812,0,897,897,3,4.64257243320535,1.374999999999992,0.7488333333333332,17.857427566794648,66.14922372938248,25.791796162587836
813,0,898,898,2,4.369286029471833,1.374999999999992,0.7492222222222221,18.130713970528166,66.14922372938248,25.518509758854318
814,0,896,896,4,4.337699076087542,1.374999999999992,0.7484444444444444,18.162300923912458,66.14922372938248,25.486922805470027
815,0,890,890,10,4.532018096360332,1.374999999999992,0.7461111111111108,17.967981903639668,66.14922372938248,25.681241825742816
816,0,896,896,4,4.87430885295582,1.374999999999992,0.7484444444444444,17.62569114704418,66.14922372938248,26.023532582338305
817,0,890,890,10,4.835341734288628,1.374999999999992,0.746111111111111,17.664658265711374,66.14922372938248,25.98456546367111
818,0,891,891,9,4.9559331729316565,1.374999999999992,0.7464999999999999,17.54406682706834,66.14922372938248,26.105156902314143
819,0,890,890,10,4.94619139326486,1.374999999999992,0.746111111111111,17.55380860673514,66.14922372938248,26.095415122647346
820,0,895,895,5,4.801245505454833,1.374999999999992,0.7480555555555556,17.698754494545167,66.14922372938248,25.950469234837318
821,0,897,897,3,4.378585066608264,1.374999999999992,0.7488333333333332,18.121414933391737,66.14922372938248,25.527808795990747
822,0,890,890,10,4.447404843138225,1.374999999999992,0.746111111111111,18.052595156861777,66.14922372938248,25.596628572520707
823,0,890,890,10,4.7969834768506106,1.374999999999992,0.746111111111111,17.70301652314939,66.14922372938248,25.946207206233094
824,0,890,890,10,5.111847791683426,1.374999999999992,0.746111111111111,17.388152208316573,66.14922372938248,26.26107152106591
825,0,886,886,14,5.094186201629054,1.374999999999992,0.7445555555555553,17.405813798370946,66.14922372938248,26.243409931011538
826,0,889,889,11,7.011386628780449,1.374999999999992,0.745722222222222,15.48861337121955,66.14922372938248,28.160610358162934
827,0,895,895,5,10.631411803912,1.374999999999992,0.7480555555555556,11.868588196088,66.14922372938248,31.780635533294486
828,0,897,897,3,10.795543165252445,1.374999999999992,0.7488333333333334,11.704456834747555,66.14922372938248,31.94476689463493
829,0,899,899,1,10.247271355027861,1.374999999999992,0.7496111111111111,12.252728644972139,66.14922372938248,31.396495084410347
830,0,896,896,4,9.132685462055822,1.374999999999992,0.7484444444444445,13.367314537944178,66.14922372938248,30.281909191438306
831,0,899,899,1,7.699923778215908,1.374999999999992,0.7496111111111111,14.800076221784092,66.14922372938248,28.849147507598392
832,0,895,895,5,6.983542936295947,1.374999999999992,0.7480555555555555,15.516457063704053,66.14922372938248,28.13276666567843
833,0,897,897,3,6.2401462709002535,1.374999999999992,0.7488333333333334,16.259853729099746,66.14922372938248,27.38937000028274
834,0,898,898,2,5.693354190731622,1.374999999999992,0.7492222222222221,16.806645809268378,66.14922372938248,26.842577920114106
835,0,889,889,11,5.384939401153151,1.374999999999992,0.7457222222222222,17.11506059884685,66.14922372938248,26.534163130535635
836,0,895,895,5,5.300769505352228,1.374999999999992,0.7480555555555555,17.19923049464777,66.14922372938248,26.449993234734713
837,0,897,897,3,4.803440814027742,1.374999999999992,0.7488333333333332,17.69655918597226,66.14922372938248,25.952664543410226
838,0,898,898,2,4.484738969377184,1.374999999999992,0.7492222222222221,18.015261030622817,66.14922372938248,25.633962698759667
839,0,897,897,3,4.325388047051906,1.374999999999992,0.7488333333333332,18.174611952948094,66.14922372938248,25.47461177643439
840,0,894,894,6,4.2807313353834235,1.374999999999992,0.7476666666666665,18.21926866461658,66.14922372938248,25.429955064765906
841,0,891,891,9,4.818702971455675,1.374999999999992,0.7464999999999997,17.681297028544325,66.14922372938248,25.96792670083816
842,0,897,897,3,4.7725200440444,1.374999999999992,0.7488333333333332,17.7274799559556,66.14922372938248,25.921743773426883
843,0,887,887,13,4.714409830844605,1.374999999999992,0.7449444444444441,17.785590169155395,66.14922372938248,25.86363356022709
844,0,889,889,11,4.930485970703801,1.374999999999992,0.7457222222222221,17.5695140292962,66.14922372938248,26.079709700086283
845,0,893,893,7,5.003505291139241,1.374999999999992,0.7472777777777776,17.49649470886076,66.14922372938248,26.152729020521726
846,0,892,892,8,4.61978995742709,1.374999999999992,0.7468888888888888,17.88021004257291,66.14922372938248,25.769013686809576
847,0,897,897,3,4.497969789559326,1.374999999999992,0.7488333333333334,18.002030210440672,66.14922372938248,25.647193518941812
848,0,890,890,10,4.577134703602068,1.374999999999992,0.746111111111111,17.92286529639793,66.14922372938248,25.726358432984554
849,0,891,891,9,5.0019234050591574,1.374999999999992,0.7464999999999997,17.49807659494084,66.14922372938248,26.151147134441644
850,0,893,893,7,4.86413026084614,1.374999999999992,0.7472777777777776,17.63586973915386,66.14922372938248,26.013353990228623
851,0,887,887,13,6.756283660412369,1.374999999999992,0.7449444444444442,15.743716339587632,66.14922372938248,27.905507389794852
852,0,894,894,6,10.78401031568121,1.374999999999992,0.7476666666666666,11.71598968431879,66.14922372938248,31.933234045063692
853,0,900,900,0,10.976898669619517,1.374999999999992,0.75,11.523101330380483,66.14922372938248,32.126122399002
854,0,899,899,1,10.30293035771724,1.374999999999992,0.7496111111111111,12.19706964228276,66.14922372938248,31.452154087099725
855,0,898,898,2,9.055458714918045,1.374999999999992,0.7492222222222221,13.444541285081955,66.14922372938248,30.20468244430053
856,0,900,900,0,7.69632915414117,1.374999999999992,0.75,14.80367084585883,66.14922372938248,28.845552883523652
857,0,897,897,3,6.806651876787798,1.374999999999992,0.7488333333333334,15.693348123212202,66.14922372938248,27.95587560617028
858,0,896,896,4,6.1517007411461755,1.374999999999992,0.7484444444444444,16.348299258853825,66.14922372938248,27.30092447052866
859,0,897,897,3,5.719168924842896,1.374999999999992,0.7488333333333332,16.780831075157103,66.14922372938248,26.86839265422538
860,0,897,897,3,5.117696772255544,1.374999999999992,0.7488333333333332,17.382303227744455,66.14922372938248,26.26692050163803
861,0,897,897,3,5.097110691915112,1.374999999999992,0.7488333333333332,17.402889308084887,66.14922372938248,26.246334421297597
862,0,894,894,6,4.7016114073091835,1.374999999999992,0.7476666666666665,17.798388592690817,66.14922372938248,25.850835136691668
863,0,894,894,6,4.5738992639945275,1.374999999999992,0.7476666666666666,17.926100736005473,66.14922372938248,25.72312299337701
864,0,897,897,3,4.475024442843044,1.374999999999992,0.7488333333333332,18.024975557156957,66.14922372938248,25.624248172225528
865,0,898,898,2,4.250493284796525,1.374999999999992,0.7492222222222221,18.249506715203474,66.14922372938248,25.39971701417901
866,0,892,892,8,4.558452699703138,1.374999999999992,0.7468888888888887,17.94154730029686,66.14922372938248,25.707676429085623
867,0,896,896,4,4.81748865563891,1.374999999999992,0.7484444444444444,17.68251134436109,66.14922372938248,25.966712385021395
868,0,897,897,3,4.421725391194456,1.374999999999992,0.7488333333333332,18.078274608805543,66.14922372938248,25.57094912057694
869,0,896,896,4,4.503993754925478,1.374999999999992,0.7484444444444444,17.996006245074522,66.14922372938248,25.653217484307962
870,0,892,892,8,4.685202934767611,1.374999999999992,0.7468888888888888,17.81479706523239,66.14922372938248,25.834426664150094
871,0,897,897,3,4.460638779241276,1.374999999999992,0.7488333333333332,18.039361220758725,66.14922372938248,25.60986250862376
872,0,893,893,7,4.418394200466418,1.374999999999992,0.7472777777777777,18.081605799533584,66.14922372938248,25.5676179298489
873,0,897,897,3,4.432290660573147,1.374999999999992,0.7488333333333334,18.06770933942685,66.14922372938248,25.581514389955633
874,0,895,895,5,4.719388886579759,1.374999999999992,0.7480555555555556,17.780611113420242,66.14922372938248,25.868612615962242
875,0,897,897,3,4.65282550261813,1.374999999999992,0.7488333333333334,17.84717449738187,66.14922372938248,25.802049232000613
876,0,889,889,11,6.3004437863568015,1.374999999999992,0.745722222222222,16.1995562136432,66.14922372938248,27.449667515739286
877,0,894,894,6,10.731184126124202,1.374999999999992,0.7476666666666665,11.768815873875798,66.14922372938248,31.880407855506686
878,0,899,899,1,11.160598071805952,1.374999999999992,0.7496111111111111,11.339401928194048,66.14922372938248,32.309821801188434
879,0,900,900,0,10.394780058810458,1.374999999999992,0.75,12.105219941189542,66.14922372938248,31.544003788192942
880,0,899,899,1,9.031346066476344,1.374999999999992,0.7496111111111111,13.468653933523656,66.14922372938248,30.18056979585883
881,0,899,899,1,7.719291579414476,1.374999999999992,0.7496111111111111,14.780708420585524,66.14922372938248,28.868515308796958
882,0,896,896,4,6.748095590436139,1.374999999999992,0.7484444444444445,15.75190440956386,66.14922372938248,27.897319319818624
883,0,892,892,8,6.122422597970346,1.374999999999992,0.7468888888888888,16.377577402029655,66.14922372938248,27.27164632735283
884,0,896,896,4,5.879623600725762,1.374999999999992,0.7484444444444444,16.62037639927424,66.14922372938248,27.028847330108245
885,0,898,898,2,5.23294285969113,1.374999999999992,0.7492222222222221,17.26705714030887,66.14922372938248,26.382166589073613
886,0,896,896,4,5.119714986138751,1.374999999999992,0.7484444444444444,17.380285013861247,66.14922372938248,26.268938715521237
887,0,898,898,2,4.642876055432688,1.374999999999992,0.7492222222222221,17.857123944567313,66.14922372938248,25.79209978481517
888,0,896,896,4,4.4044565900796595,1.374999999999992,0.7484444444444444,18.09554340992034,66.14922372938248,25.553680319462146
889,0,895,895,5,4.4253218553797655,1.374999999999992,0.7480555555555556,18.074678144620236,66.14922372938248,25.574545584762248
890,0,894,894,6,4.330698239547352,1.374999999999992,0.7476666666666666,18.169301760452647,66.14922372938248,25.479921968929837
891,0,895,895,5,4.528517678090238,1.374999999999992,0.7480555555555556,17.97148232190976,66.14922372938248,25.677741407472723
892,0,888,888,12,4.837539894326617,1.374999999999992,0.7453333333333332,17.662460105673382,66.14922372938248,25.986763623709102
893,0,895,895,5,4.746919755985714,1.374999999999992,0.7480555555555555,17.753080244014285,66.14922372938248,25.8961434853682
894,0,892,892,8,4.701609686815263,1.374999999999992,0.7468888888888887,17.798390313184736,66.14922372938248,25.850833416197748
895,0,895,895,5,4.784010900712505,1.374999999999992,0.7480555555555556,17.715989099287494,66.14922372938248,25.93323463009499
896,0,896,896,4,4.580080261202034,1.374999999999992,0.7484444444444444,17.919919738797965,66.14922372938248,25.72930399058452
897,0,895,895,5,4.373058692964331,1.374999999999992,0.7480555555555556,18.12694130703567,66.14922372938248,25.522282422346816
898,0,887,887,13,4.479660405810415,1.374999999999992,0.7449444444444444,18.020339594189586,66.14922372938248,25.628884135192898
899,0,893,893,7,5.0232237551516405,1.374999999999992,0.7472777777777777,17.47677624484836,66.14922372938248,26.172447484534125
900,0,892,892,8,4.944817934880692,1.374999999999992,0.7468888888888888,17.555182065119308,66.14922372938248,26.094041664263177
901,0,892,892,8,6.3413837540056175,1.374999999999992,0.7468888888888888,16.15861624599438,66.14922372938248,27.490607483388104
902,0,892,892,8,10.821691608936925,1.374999999999992,0.7468888888888888,11.678308391063075,66.14922372938248,31.970915338319408
903,0,899,899,1,11.450983059671403,1.374999999999992,0.7496111111111111,11.049016940328597,66.14922372938248,32.600206789053885
904,0,896,896,4,10.57499130223734,1.374999999999992,0.7484444444444445,11.92500869776266,66.14922372938248,31.724215031619824
905,0,900,900,0,9.226507936672249,1.374999999999992,0.75,13.273492063327751,66.14922372938248,30.375731666054733
906,0,899,899,1,7.781853765018275,1.374999999999992,0.7496111111111111,14.718146234981724,66.14922372938248,28.93107749440076
907,0,898,898,2,6.674320434755571,1.374999999999992,0.7492222222222221,15.825679565244428,66.14922372938248,27.823544164138056
908,0,900,900,0,5.875422523165127,1.374999999999992,0.75,16.624577476834872,66.14922372938248,27.024646252547612
909,0,900,900,0,5.616048565346529,1.374999999999992,0.75,16.883951434653472,66.14922372938248,26.765272294729012
910,0,894,894,6,5.0311178430132015,1.374999999999992,0.7476666666666666,17.468882156986798,66.14922372938248,26.180341572395687
911,0,895,895,5,5.088839976788098,1.374999999999992,0.7480555555555555,17.411160023211902,66.14922372938248,26.238063706170582
912,0,900,900,0,4.73249479923983,1.374999999999992,0.75,17.76750520076017,66.14922372938248,25.881718528622315
913,0,896,896,4,4.309190964006604,1.374999999999992,0.7484444444444444,18.190809035993396,66.14922372938248,25.458414693389088
914,0,895,895,5,4.342670292849084,1.374999999999992,0.7480555555555555,18.157329707150915,66.14922372938248,25.49189402223157
915,0,893,893,7,4.254353708787855,1.374999999999992,0.7472777777777776,18.245646291212147,66.14922372938248,25.403577438170338
916,0,890,890,10,4.5603829116988015,1.374999999999992,0.746111111111111,17.939617088301198,66.14922372938248,25.709606641081287
917,0,897,897,3,4.783435012142585,1.374999999999992,0.7488333333333334,17.716564987857417,66.14922372938248,25.932658741525067
918,0,893,893,7,4.649829815905386,1.374999999999992,0.7472777777777777,17.850170184094615,66.14922372938248,25.79905354528787
919,0,892,892,8,4.6180459672809455,1.374999999999992,0.7468888888888887,17.881954032719054,66.14922372938248,25.76726969666343
920,0,893,893,7,4.847285289427814,1.374999999999992,0.7472777777777777,17.652714710572187,66.14922372938248,25.996509018810297
921,0,895,895,5,4.716773704042155,1.374999999999992,0.7480555555555555,17.783226295957846,66.14922372938248,25.86599743342464
922,0,891,891,9,4.441405414384391,1.374999999999992,0.7464999999999999,18.05859458561561,66.14922372938248,25.590629143766876
923,0,895,895,5,4.373758768543823,1.374999999999992,0.7480555555555555,18.126241231456177,66.14922372938248,25.522982497926307
924,0,889,889,11,4.900235437530034,1.374999999999992,0.7457222222222222,17.599764562469964,66.14922372938248,26.04945916691252
925,0,894,894,6,4.9883800245523595,1.374999999999992,0.7476666666666666,17.51161997544764,66.14922372938248,26.137603753934844
926,0,889,889,11,6.293127299853137,1.374999999999992,0.7457222222222221,16.206872700146864,66.14922372938248,27.44235102923562
927,0,891,891,9,10.902619630343155,1.374999999999992,0.7464999999999999,11.597380369656845,66.14922372938248,32.05184335972564
928,0,897,897,3,11.771597066327775,1.374999999999992,0.7488333333333332,10.728402933672225,66.14922372938248,32.920820795710256
929,0,900,900,0,10.700279556071363,1.374999999999992,0.75,11.799720443928637,66.14922372938248,31.84950328545385
930,0,899,899,1,9.289152063589265,1.374999999999992,0.7496111111111111,13.210847936410735,66.14922372938248,30.438375792971748
931,0,899,899,1,7.813175828476782,1.374999999999992,0.7496111111111111,14.686824171523218,66.14922372938248,28.962399557859264
932,0,897,897,3,6.654962716990669,1.374999999999992,0.7488333333333334,15.845037283009331,66.14922372938248,27.80418644637315
933,0,894,894,6,5.970799912765142,1.374999999999992,0.7476666666666666,16.52920008723486,66.14922372938248,27.120023642147626
934,0,895,895,5,5.873849757111473,1.374999999999992,0.7480555555555555,16.626150242888528,66.14922372938248,27.023073486493956
935,0,898,898,2,5.124999689401517,1.374999999999992,0.7492222222222221,17.375000310598484,66.14922372938248,26.274223418784
936,0,897,897,3,5.03072465149979,1.374999999999992,0.7488333333333332,17.46927534850021,66.14922372938248,26.179948380882273
937,0,894,894,6,4.808493385078144,1.374999999999992,0.7476666666666666,17.691506614921856,66.14922372938248,25.95771711446063
938,0,897,897,3,4.417227755914075,1.374999999999992,0.7488333333333332,18.082772244085923,66.14922372938248,25.56645148529656
939,0,896,896,4,4.3266511898145055,1.374999999999992,0.7484444444444444,18.173348810185495,66.14922372938248,25.47587491919699
940,0,900,900,0,4.141287908788099,1.374999999999992,0.75,18.3587120912119,66.14922372938248,25.290511638170585
941,0,893,893,7,4.153662516757363,1.374999999999992,0.7472777777777777,18.346337483242635,66.14922372938248,25.30288624613985
942,0,883,883,17,4.720149812648491,1.374999999999992,0.7433888888888885,17.77985018735151,66.14922372938248,25.869373542030974
943,0,899,899,1,4.968374711099897,1.374999999999992,0.7496111111111111,17.531625288900102,66.14922372938248,26.117598440482382
944,0,895,895,5,4.532187168419107,1.374999999999992,0.7480555555555555,17.967812831580893,66.14922372938248,25.68141089780159
945,0,889,889,11,4.734318391008582,1.374999999999992,0.7457222222222221,17.765681608991418,66.14922372938248,25.883542120391066
946,0,891,891,9,4.870402751797477,1.374999999999992,0.7464999999999997,17.629597248202522,66.14922372938248,26.019626481179962
947,0,895,895,5,4.518219938262054,1.374999999999992,0.7480555555555556,17.981780061737947,66.14922372938248,25.667443667644537
948,0,894,894,6,4.412166030482653,1.374999999999992,0.7476666666666665,18.087833969517348,66.14922372938248,25.561389759865136
949,0,895,895,5,4.744345321028668,1.374999999999992,0.7480555555555556,17.755654678971332,66.14922372938248,25.893569050411152
950,0,888,888,12,4.875416216807516,1.374999999999992,0.7453333333333332,17.624583783192485,66.14922372938248,26.02463994619
951,0,891,891,9,6.271664145474874,1.374999999999992,0.7464999999999999,16.228335854525128,66.14922372938248,27.420887874857357
952,0,894,894,6,10.891888053154018,1.374999999999992,0.7476666666666666,11.608111946845982,66.14922372938248,32.041111782536504
953,0,899,899,1,11.87128752621567,1.374999999999992,0.7496111111111111,10.62871247378433,66.14922372938248,33.02051125559815
954,0,898,898,2,10.785143535509471,1.374999999999992,0.7492222222222221,11.714856464490529,66.14922372938248,31.934367264891954
955,0,899,899,1,9.366602802802474,1.374999999999992,0.7496111111111111,13.133397197197526,66.14922372938248,30.51582653218496
956,0,900,900,0,7.851901198083383,1.374999999999992,0.75,14.648098801916618,66.14922372938248,29.001124927465867
957,0,899,899,1,6.569269153311502,1.374999999999992,0.7496111111111111,15.930730846688498,66.14922372938248,27.718492882693987
958,0,897,897,3,5.752859383454783,1.374999999999992,0.7488333333333332,16.747140616545217,66.14922372938248,26.902083112837268
959,0,892,892,8,5.694841993467978,1.374999999999992,0.7468888888888887,16.80515800653202,66.14922372938248,26.844065722850463
960,0,895,895,5,5.245608304544708,1.374999999999992,0.7480555555555555,17.25439169545529,66.14922372938248,26.394832033927194
961,0,891,891,9,5.161066458059695,1.374999999999992,0.7464999999999997,17.338933541940307,66.14922372938248,26.310290187442178
962,0,898,898,2,4.978720536840566,1.374999999999992,0.7492222222222221,17.521279463159434,66.14922372938248,26.12794426622305
963,0,897,897,3,4.467322582301129,1.374999999999992,0.7488333333333332,18.03267741769887,66.14922372938248,25.616546311683614
964,0,898,898,2,4.316679853513877,1.374999999999992,0.7492222222222221,18.183320146486125,66.14922372938248,25.46590358289636
965,0,898,898,2,4.206339739626097,1.374999999999992,0.7492222222222221,18.293660260373905,66.14922372938248,25.35556346900858
966,0,900,900,0,4.011094684705583,1.374999999999992,0.75,18.488905315294417,66.14922372938248,25.160318414088067
967,0,896,896,4,4.053547155221947,1.374999999999992,0.7484444444444444,18.44645284477805,66.14922372938248,25.202770884604433
968,0,893,893,7,4.740129630869094,1.374999999999992,0.7472777777777777,17.759870369130905,66.14922372938248,25.88935336025158
969,0,896,896,4,4.488102127292018,1.374999999999992,0.7484444444444444,18.011897872707983,66.14922372938248,25.6373258566745
970,0,895,895,5,4.467144623985946,1.374999999999992,0.7480555555555555,18.032855376014055,66.14922372938248,25.61636835336843
971,0,892,892,8,4.596740870309536,1.374999999999992,0.7468888888888888,17.903259129690465,66.14922372938248,25.74596459969202
972,0,895,895,5,4.486445246000548,1.374999999999992,0.7480555555555555,18.01355475399945,66.14922372938248,25.635668975383034
973,0,895,895,5,4.3612599348577445,1.374999999999992,0.7480555555555556,18.138740065142255,66.14922372938248,25.51048366424023
974,0,892,892,8,4.7188922732162135,1.374999999999992,0.7468888888888887,17.781107726783787,66.14922372938248,25.868116002598697
975,0,894,894,6,4.722614694924667,1.374999999999992,0.7476666666666666,17.777385305075335,66.14922372938248,25.87183842430715
976,0,890,890,10,6.0902071360509815,1.374999999999992,0.746111111111111,16.40979286394902,66.14922372938248,27.239430865433466
977,0,892,892,8,10.941234546418706,1.374999999999992,0.7468888888888887,11.558765453581294,66.14922372938248,32.09045827580119
978,0,899,899,1,12.1410920193071,1.374999999999992,0.7496111111111111,10.3589079806929,66.14922372938248,33.290315748689586
979,0,899,899,1,10.885027032561029,1.374999999999992,0.7496111111111111,11.614972967438971,66.14922372938248,32.03425076194351
980,0,900,900,0,9.41654455132825,1.374999999999992,0.75,13.08345544867175,66.14922372938248,30.565768280710735
981,0,900,900,0,7.876872072346275,1.374999999999992,0.75,14.623127927653725,66.14922372938248,29.026095801728758
982,0,898,898,2,6.546735840948788,1.374999999999992,0.7492222222222221,15.953264159051212,66.14922372938248,27.695959570331272
983,0,899,899,1,5.706573977779269,1.374999999999992,0.7496111111111111,16.793426022220732,66.14922372938248,26.855797707161752
984,0,897,897,3,5.426568044171131,1.374999999999992,0.7488333333333332,17.07343195582887,66.14922372938248,26.575791773553615
985,0,899,899,1,5.041433830907971,1.374999999999992,0.7496111111111111,17.45856616909203,66.14922372938248,26.190657560290454
986,0,893,893,7,4.778829225288079,1.374999999999992,0.7472777777777776,17.721170774711922,66.14922372938248,25.928052954670562
987,0,892,892,8,4.962695667925537,1.374999999999992,0.7468888888888888,17.537304332074463,66.14922372938248,26.11191939730802
988,0,898,898,2,4.634403895314396,1.374999999999992,0.7492222222222221,17.865596104685604,66.14922372938248,25.78362762469688
989,0,894,894,6,4.400220510020511,1.374999999999992,0.7476666666666666,18.09977948997949,66.14922372938248,25.549444239402995
990,0,893,893,7,4.388185065856039,1.374999999999992,0.7472777777777776,18.11181493414396,66.14922372938248,25.537408795238523
991,0,897,897,3,4.347148594279646,1.374999999999992,0.7488333333333332,18.152851405720355,66.14922372938248,25.49637232366213
