time,ODE_I,SSA_I,difference
15.4606021145361,213.41333237325676,206,-7.413332373256765
15.498997474320664,212.5954952675362,205,-7.595495267536194
15.566950603788836,211.15573968120896,204,-7.155739681208956
15.583090306753158,210.81521546134482,203,-7.81521546134482
15.652804597444621,209.35064315265316,202,-7.350643152653163
15.662988849795113,209.13754370604252,201,-8.137543706042521
15.668725575826862,209.01760163395505,200,-9.017601633955053
15.778767979127718,206.73013073518618,199,-7.730130735186179
15.84751248883753,205.31384824704898,198,-7.3138482470489805
15.861854843321478,205.01959091543242,197,-8.019590915432417
15.926180726740313,203.70501687476175,196,-7.705016874761753
16.06170066919152,200.96302932333614,195,-5.963029323336144
16.101300989017567,200.16878295833294,194,-6.16878295833294
16.229383741683776,197.62131524657818,193,-4.6213152465781775
16.319113610396265,195.855993727288,192,-3.855993727287995
16.397160493875486,194.33334835056974,191,-3.333348350569736
16.42360884686484,193.82004774809107,190,-3.8200477480910706
16.474351019009866,192.8390537185435,189,-3.8390537185435107
16.5006307897834,192.33294242147917,188,-4.332942421479174
16.52480503825772,191.86855352626458,187,-4.868553526264577
16.52974574954852,191.77378022769284,186,-5.773780227692839
16.559664649330088,191.20087164365026,185,-6.20087164365026
16.625068430118063,189.95442620951724,184,-5.954426209517237
16.699102017470395,188.55331830069827,183,-5.553318300698265
16.81061331388524,186.4624154349952,182,-4.462415434995194
16.84484998928591,185.82512167929886,181,-4.82512167929886
16.858031647114643,185.5803347326403,180,-5.580334732640296
16.911115129044322,184.59781977102287,179,-5.59781977102287
16.921008789657385,184.41527526971086,178,-6.415275269710861
16.924220410657348,184.3560575823819,177,-7.356057582381908
16.946893359149858,183.93854153744047,176,-7.9385415374404715
17.04033524998184,182.22779026498395,175,-7.227790264983952
17.05853728164174,181.8964003541934,174,-7.896400354193389
17.068648674324677,181.71257071537778,173,-8.71257071537778
17.101271444881917,181.1207398482002,172,-9.120739848200202
17.12789223558598,180.63922331933716,171,-9.639223319337162
17.212421674658057,179.11872549216622,170,-9.11872549216622
17.563474499077625,172.93980300511748,169,-3.939803005117483
17.62842113967965,171.82025655626794,168,-3.8202565562679354
17.669174989935776,171.12144778021116,167,-4.121447780211156
17.88698236046516,167.43459347670063,166,-1.434593476700627
17.909715093405115,167.05440119107467,165,-2.0544011910746747
17.938140586108638,166.580215092826,164,-2.580215092825995
17.973340940099128,165.99487764756856,163,-2.9948776475685577
18.026984485412587,165.10680636769325,162,-3.1068063676932525
18.09508769231306,163.98619625653185,161,-2.986196256531855
18.193754521175986,162.37615241798548,160,-2.3761524179854803
18.32387938712659,160.276922631901,159,-1.2769226319009874
18.344217655921913,159.95127838275292,158,-1.9512783827529177
18.36005851595552,159.69810238067234,157,-2.6981023806723385
18.447621363132328,158.30584472521537,156,-2.3058447252153655
18.47750405913343,157.83349029459163,155,-2.833490294591627
18.501736523266672,157.45148389009626,154,-3.451483890096256
18.590877316571458,156.05418593692312,153,-3.054185936923119
18.60748695855386,155.79520066326646,152,-3.7952006632664563
18.704698644732268,154.28802686221098,151,-3.288026862210984
18.736283819922356,153.80147422341312,150,-3.8014742234131234
18.895208668932682,151.3765070332874,149,-2.376507033287396
18.904715569963216,151.2326632724679,148,-3.232663272467903
19.07100901611465,148.7385583384336,147,-1.7385583384335916
19.127178070300058,147.90544986027834,146,-1.9054498602783383
19.136095353151042,147.77361717531923,145,-2.773617175319231
19.206231132083538,146.74082143101666,144,-2.7408214310166557
19.25007809361924,146.09881604356264,143,-3.0988160435626355
