time,Think_1,Think_2,Think_3,Think_4,Think_5,Hungry_1,Hungry_2,Hungry_3,Hungry_4,Hungry_5,Eat_1,Eat_2,Eat_3,Eat_4,Eat_5,Fork_1,Fork_2,Fork_3,Fork_4,Fork_5,Arbiter
1.0,0.3267677985268619,0.3267677985268619,0.3267677985268619,0.3267677985268619,0.3267677985268619,0.5912961826943116,0.5912961826943116,0.5912961826943116,0.5912961826943116,0.5912961826943116,0.08193601877882653,0.08193601877882653,0.08193601877882653,0.08193601877882653,0.08193601877882653,0.24483177974803536,0.24483177974803536,0.24483177974803536,0.24483177974803536,0.24483177974803536,0.6338389926343102
1.1,0.3240595173143842,0.3240595173143842,0.3240595173143842,0.3240595173143842,0.3240595173143842,0.5916876636222546,0.5916876636222546,0.5916876636222546,0.5916876636222546,0.5916876636222546,0.08425281906336124,0.08425281906336124,0.08425281906336124,0.08425281906336124,0.08425281906336124,0.23980669825102296,0.23980669825102296,0.23980669825102296,0.23980669825102296,0.23980669825102296,0.6202975865719218
1.2,0.32209415116475953,0.32209415116475953,0.32209415116475953,0.32209415116475953,0.32209415116475953,0.5917706483040815,0.5917706483040815,0.5917706483040815,0.5917706483040815,0.5917706483040815,0.08613520053115893,0.08613520053115893,0.08613520053115893,0.08613520053115893,0.08613520053115893,0.2359589506336006,0.2359589506336006,0.2359589506336006,0.2359589506336006,0.2359589506336006,0.6104707558237984
1.3,0.3206863509029182,0.3206863509029182,0.3206863509029182,0.3206863509029182,0.3206863509029182,0.5916436294842345,0.5916436294842345,0.5916436294842345,0.5916436294842345,0.5916436294842345,0.08767001961284727,0.08767001961284727,0.08767001961284727,0.08767001961284727,0.08767001961284727,0.23301633129007093,0.23301633129007093,0.23301633129007093,0.23301633129007093,0.23301633129007093,0.6034317545145917
1.4,0.3196981773529664,0.3196981773529664,0.3196981773529664,0.3196981773529664,0.3196981773529664,0.5913757222578065,0.5913757222578065,0.5913757222578065,0.5913757222578065,0.5913757222578065,0.08892610038922705,0.08892610038922705,0.08892610038922705,0.08892610038922705,0.08892610038922705,0.2307720769637394,0.2307720769637394,0.2307720769637394,0.2307720769637394,0.2307720769637394,0.5984908867648329
1.5,0.3190258133048863,0.3190258133048863,0.3190258133048863,0.3190258133048863,0.3190258133048863,0.5910161111835303,0.5910161111835303,0.5910161111835303,0.5910161111835303,0.5910161111835303,0.08995807551158345,0.08995807551158345,0.08995807551158345,0.08995807551158345,0.08995807551158345,0.22906773779330286,0.22906773779330286,0.22906773779330286,0.22906773779330286,0.22906773779330286,0.5951290665244323
1.6,0.31859050050472776,0.31859050050472776,0.31859050050472776,0.31859050050472776,0.31859050050472776,0.5906001106603452,0.5906001106603452,0.5906001106603452,0.5906001106603452,0.5906001106603452,0.09080938883492705,0.09080938883492705,0.09080938883492705,0.09080938883492705,0.09080938883492705,0.22778111166980072,0.22778111166980072,0.22778111166980072,0.22778111166980072,0.22778111166980072,0.5929525025236396
1.7,0.31833217736236497,0.31833217736236497,0.31833217736236497,0.31833217736236497,0.31833217736236497,0.5901531744713981,0.5901531744713981,0.5901531744713981,0.5901531744713981,0.5901531744713981,0.09151464816623692,0.09151464816623692,0.09151464816623692,0.09151464816623692,0.09151464816623692,0.22681752919612808,0.22681752919612808,0.22681752919612808,0.22681752919612808,0.22681752919612808,0.5916608868118257
1.8,0.31820490336503526,0.31820490336503526,0.31820490336503526,0.31820490336503526,0.31820490336503526,0.5896936239069352,0.5896936239069352,0.5896936239069352,0.5896936239069352,0.5896936239069352,0.09210147272802949,0.09210147272802949,0.09210147272802949,0.09210147272802949,0.09210147272802949,0.2261034306370058,0.2261034306370058,0.2261034306370058,0.2261034306370058,0.2261034306370058,0.5910245168251773
1.9,0.3181735019631717,0.3181735019631717,0.3181735019631717,0.3181735019631717,0.3181735019631717,0.5892345514638998,0.5892345514638998,0.5892345514638998,0.5892345514638998,0.5892345514638998,0.09259194657292853,0.09259194657292853,0.09259194657292853,0.09259194657292853,0.09259194657292853,0.22558155539024316,0.22558155539024316,0.22558155539024316,0.22558155539024316,0.22558155539024316,0.5908675098158593
2.0,0.3182110569298044,0.3182110569298044,0.3182110569298044,0.3182110569298044,0.3182110569298044,0.5887851792299613,0.5887851792299613,0.5887851792299613,0.5887851792299613,0.5887851792299613,0.0930037638402343,0.0930037638402343,0.0930037638402343,0.0930037638402343,0.0930037638402343,0.22520729308957008,0.22520729308957008,0.22520729308957008,0.22520729308957008,0.22520729308957008,0.5910552846490228
2.1,0.3182970206294495,0.3182970206294495,0.3182970206294495,0.3182970206294495,0.3182970206294495,0.5883518469282826,0.5883518469282826,0.5883518469282826,0.5883518469282826,0.5883518469282826,0.09335113244226799,0.09335113244226799,0.09335113244226799,0.09335113244226799,0.09335113244226799,0.22494588818718148,0.22494588818718148,0.22494588818718148,0.22494588818718148,0.22494588818718148,0.5914851031472482
2.2,0.31841576987689496,0.31841576987689496,0.31841576987689496,0.31841576987689496,0.31841576987689496,0.5879387421262408,0.5879387421262408,0.5879387421262408,0.5879387421262408,0.5879387421262408,0.09364548799686437,0.09364548799686437,0.09364548799686437,0.09364548799686437,0.09364548799686437,0.2247702818800306,0.2247702818800306,0.2247702818800306,0.2247702818800306,0.2247702818800306,0.5920788493844756
